filepath,mean_r,mean_g,mean_b,std_r,std_g,std_b,mode_r,mode_g,mode_b,chromatic_x
data/tomato/unripe/u (254).jpg,0.746867092345076,0.7318472281902637,0.4262243698795251,0.10424476045014576,0.11237458380766611,0.144550767570484,0.8470588235294118,0.8470588235294118,0.596078431372549,0.4949209750023506
data/tomato/unripe/u (467).jpg,0.38781815943088754,0.43535090827308753,0.10968950269671712,0.046027833293780435,0.04547435834002915,0.06986177577125414,0.40784313725490196,0.47058823529411764,0.09411764705882353,0.5288711596224446
data/tomato/unripe/u (458).jpg,0.6861647816031876,0.60169484001042,0.29205425431311405,0.07792531974431212,0.07776404386130534,0.08808771973433316,0.7215686274509804,0.6588235294117647,0.2823529411764706,0.4672049365532542
data/tomato/unripe/u (88).jpg,0.6367730192593932,0.6429156206888753,0.6416613687210969,0.045713277310600826,0.04519031591350718,0.06999159160017814,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.5023996448973872
data/tomato/unripe/u (605).jpg,0.5965079628331319,0.6198835875928397,0.4887808359278608,0.22731799559566018,0.2225190945665379,0.25343462461540983,0.596078431372549,0.6588235294117647,0.9725490196078431,0.5096081749068267
data/tomato/unripe/u (612).jpg,0.6281405090550894,0.5734816255520961,0.35029010963606255,0.14594141508115868,0.14208802035244628,0.15169649864856874,0.7215686274509804,0.6588235294117647,0.2823529411764706,0.4772558126051469
data/tomato/unripe/u (698).jpg,0.6680155696778263,0.7032828834895913,0.4921509156441422,0.08504899669035677,0.07856835173734522,0.15032757352107443,0.6588235294117647,0.7215686274509804,0.40784313725490196,0.5128587208761395
data/tomato/unripe/u (473).jpg,0.32360856684080785,0.3820891746847827,0.05479960363828559,0.05656522090483012,0.05564598096641976,0.10912542047101031,0.34509803921568627,0.40784313725490196,0.03137254901960784,0.5414338331662267
data/tomato/unripe/u (1338).jpg,0.1741971204304696,0.25935374277866985,0.09357905749338909,0.049228041474934,0.054610660008270584,0.037256446683246805,0.2196078431372549,0.2823529411764706,0.09411764705882353,0.5982069615822668
data/tomato/unripe/u (130).jpg,0.6744922139046571,0.6707644705111743,0.6998548404794871,0.1281954585146391,0.13516480132568268,0.20953340093527878,0.7843137254901961,0.7843137254901961,0.8470588235294118,0.49861411555693813
data/tomato/unripe/u (1176).jpg,0.6622420235555455,0.702136684482841,0.5544860825273337,0.1423737637441942,0.13962503366809817,0.14411030640674502,0.6588235294117647,0.7843137254901961,0.6588235294117647,0.5146197061903874
data/tomato/unripe/u (1240).jpg,0.4410192493418402,0.5258004504719569,0.34013547663501303,0.07082101053278304,0.06904865970987147,0.06340020684058012,0.47058823529411764,0.596078431372549,0.34509803921568627,0.5438448417304494
data/tomato/unripe/u (763).jpg,0.48938526241373564,0.5267394223270923,0.21049939733251583,0.06666387926017399,0.06733872867918961,0.09922657535334492,0.47058823529411764,0.5333333333333333,0.1568627450980392,0.5183801868579299
data/tomato/unripe/u (935).jpg,0.40610021786492373,0.4878668251443428,0.23159267551695803,0.07604506070515606,0.0788786659195923,0.10758305180048779,0.40784313725490196,0.47058823529411764,0.1568627450980392,0.5457318401473169
data/tomato/unripe/u (289).jpg,0.7017346269534342,0.6819079975105938,0.37566597060456886,0.11794958709864228,0.13303000308695137,0.15684341066128651,0.7215686274509804,0.7215686274509804,0.2196078431372549,0.49283499410821163
data/tomato/unripe/u (1371).jpg,0.25183526697876385,0.2332588689284078,0.09622861661217949,0.036167880452681656,0.03959679264053228,0.04180310559735315,0.2196078431372549,0.2196078431372549,0.09411764705882353,0.4808517992912724
data/tomato/unripe/u (1109).jpg,0.5410444616994134,0.6162117972055327,0.44301462735549174,0.12119335784491539,0.12205740286506596,0.11077846668171668,0.6588235294117647,0.6588235294117647,0.34509803921568627,0.5324760700041947
data/tomato/unripe/u (668).jpg,0.3525245443557405,0.4005293757470522,0.14131417529205711,0.079498704312099,0.08119133199913109,0.08132246845730469,0.34509803921568627,0.40784313725490196,0.09411764705882353,0.5318727294051535
data/tomato/unripe/u (23).jpg,0.6717270632461623,0.6660195215682924,0.6852330132787875,0.10897127518081412,0.12130772482375059,0.19367034294943233,0.7215686274509804,0.7843137254901961,0.8470588235294118,0.4978663606861747
data/tomato/unripe/u (244).jpg,0.7412069599508819,0.7271326010860579,0.5961370647622541,0.13070279703285914,0.13868777220013895,0.20011557090452783,0.7215686274509804,0.7215686274509804,0.47058823529411764,0.495207052356136
data/tomato/unripe/u (382).jpg,0.5807079395472999,0.4347176676642719,0.2536269358441826,0.25033801769002495,0.26560409237815813,0.21700555938771468,0.34509803921568627,0.2196078431372549,0.09411764705882353,0.4281133314578345
data/tomato/unripe/u (1244).jpg,0.30082647950888675,0.34436579194025424,0.12069800537584421,0.1363439023577396,0.11216600353926015,0.09949731750412293,0.1568627450980392,0.47058823529411764,0.03137254901960784,0.5337405195915775
data/tomato/unripe/u (1129).jpg,0.5647710491774992,0.6349619176133865,0.4812275151420729,0.11096792638813965,0.11524221278688795,0.12801862202835837,0.6588235294117647,0.7215686274509804,0.47058823529411764,0.5292522635762473
data/tomato/unripe/u (963).jpg,0.7846568145819565,0.748776865609758,0.5765129717998524,0.06925499162661668,0.07016027915390871,0.10532437200770917,0.7843137254901961,0.7215686274509804,0.5333333333333333,0.4883004638424792
data/tomato/unripe/u (1184).jpg,0.4084809010109234,0.43557522286970235,0.2886948961309501,0.10686605343319001,0.09998865196520468,0.09758017644864998,0.47058823529411764,0.47058823529411764,0.1568627450980392,0.5160494598601426
data/tomato/unripe/u (593).jpg,0.47939178747239,0.41297322380616136,0.17858122274070892,0.1466603196889001,0.1457795377969781,0.14375526333714791,0.5333333333333333,0.47058823529411764,0.2196078431372549,0.4627845733551276
data/tomato/unripe/u (624).jpg,0.3826609339963932,0.43181849782930815,0.1105927919461176,0.0870812111259308,0.08150148361441767,0.15637204059197515,0.34509803921568627,0.40784313725490196,0.03137254901960784,0.5301766389419128
data/tomato/unripe/u (228).jpg,0.8204692513940088,0.8346829902023606,0.7564333811614269,0.1794461934378948,0.17817958356601812,0.2183054496170768,0.9725490196078431,0.9725490196078431,0.9725490196078431,0.5042934812472843
data/tomato/unripe/u (1410).jpg,0.39606251659534336,0.47326443072423124,0.3126670737499152,0.0795287449242555,0.09448237707910882,0.06359979920711159,0.47058823529411764,0.5333333333333333,0.2823529411764706,0.5444026413546946
data/tomato/unripe/u (694).jpg,0.73012273643705,0.7366526532865272,0.4548183663229912,0.1514626356398943,0.14104793259660076,0.18312349437682873,0.7843137254901961,0.7843137254901961,0.47058823529411764,0.5022256006079794
data/tomato/unripe/u (417).jpg,0.684617530210854,0.7123062271172727,0.5454109739927412,0.21598881584330426,0.2121181624025577,0.25682957664606704,0.9725490196078431,0.9725490196078431,0.2823529411764706,0.5099102320154224
data/tomato/unripe/u (741).jpg,0.27375544348201925,0.32617536911812867,0.06344635338008928,0.07456651034295875,0.08209864763613953,0.07737805148504912,0.2823529411764706,0.34509803921568627,0.03137254901960784,0.5436874029141096
data/tomato/unripe/u (1246).jpg,0.56485129315941,0.6145690571499649,0.40521887425567005,0.08380283294059426,0.09131946896699372,0.11341240516185487,0.6588235294117647,0.7215686274509804,0.34509803921568627,0.5210767610648704
data/tomato/unripe/u (1398).jpg,0.6729563541423234,0.7024015398803376,0.5386063178315027,0.09251107421342004,0.08160061799393599,0.10292042361583438,0.7843137254901961,0.7843137254901961,0.6588235294117647,0.5107041826922338
data/tomato/unripe/u (54).jpg,0.580481614663038,0.5409429421732382,0.4446325738634127,0.14681967191613646,0.1771583263015682,0.23687555176474331,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.4823707992702843
data/tomato/unripe/u (1227).jpg,0.4438743603725398,0.47180295160483776,0.32465408394123596,0.08793709161852438,0.08503344839185548,0.09736746803210393,0.5333333333333333,0.5333333333333333,0.34509803921568627,0.5152496738576178
data/tomato/unripe/u (1386).jpg,0.17799622903542212,0.17769837141571995,0.0905013071057805,0.03559459603662165,0.021218526393767402,0.021424255456025654,0.1568627450980392,0.1568627450980392,0.09411764705882353,0.49957989694091925
data/tomato/unripe/u (1279).jpg,0.5321750726007007,0.592587566873475,0.4077533444066678,0.18400215431931846,0.167448887346004,0.17113855056044552,0.7215686274509804,0.7215686274509804,0.2196078431372549,0.5268551952395156
data/tomato/unripe/u (1144).jpg,0.550081877340624,0.6225385074786889,0.45632708720209003,0.12083111781121188,0.11631175967606998,0.13053836471327085,0.6588235294117647,0.6588235294117647,0.47058823529411764,0.5308947248771305
data/tomato/unripe/u (1312).jpg,0.1797768413187822,0.21688758890287715,0.07672011518948217,0.04414480828437933,0.03743761948951754,0.03838942690481914,0.1568627450980392,0.2196078431372549,0.09411764705882353,0.5467771385615301
data/tomato/unripe/u (388).jpg,0.6065413084794771,0.47721933662182886,0.3207259818789321,0.23479360623571682,0.25188368257737387,0.20552909271097602,0.40784313725490196,0.2823529411764706,0.1568627450980392,0.4403360635421087
data/tomato/unripe/u (712).jpg,0.8267813870817241,0.8238096793674965,0.6074261700921131,0.16888033461641727,0.16838451121591913,0.252780312829274,0.9725490196078431,0.9725490196078431,0.9725490196078431,0.4990995026043526
data/tomato/unripe/u (577).jpg,0.7954611055409391,0.7782285847826251,0.5445344885786345,0.19876624663802392,0.19235518511619376,0.2440781788706656,0.9725490196078431,0.9725490196078431,0.9725490196078431,0.49452448919464265
data/tomato/unripe/u (518).jpg,0.11596729597046217,0.14697916588139806,0.05193544631317434,0.13703459156634962,0.13935122114062082,0.11757365647572826,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.5589678061399331
data/tomato/unripe/u (1385).jpg,0.2665259465313743,0.2497179315145256,0.14097292896397312,0.06894116022393938,0.05577478656276725,0.05678917000139032,0.2823529411764706,0.2196078431372549,0.1568627450980392,0.48371992078597026
data/tomato/unripe/u (640).jpg,0.20754980278240562,0.24736740268323143,0.04810082262645756,0.0742046514405387,0.07467346288089936,0.09245396001326692,0.2196078431372549,0.2196078431372549,0.03137254901960784,0.5437623724687728
data/tomato/unripe/u (171).jpg,0.6079825171984297,0.5704042102124288,0.4320031092448941,0.13124626571099782,0.1285307720642349,0.1239054506485493,0.6588235294117647,0.596078431372549,0.47058823529411764,0.4840547783586606
data/tomato/unripe/u (95).jpg,0.616020987403035,0.6210508946198839,0.5935578657111099,0.08356354765781947,0.0750001345480363,0.14961885577007783,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.5020325832414277
data/tomato/unripe/u (242).jpg,0.6558843213478308,0.6363644282951337,0.45545261207563037,0.07269112551844409,0.07810667244875971,0.10382610313247984,0.6588235294117647,0.6588235294117647,0.40784313725490196,0.49244693486762514
data/tomato/unripe/u (1198).jpg,0.3373899262810767,0.40982946897414185,0.2497249675212902,0.10887833424187184,0.10307613846586947,0.09744310179105312,0.2823529411764706,0.34509803921568627,0.2196078431372549,0.5484720058185264
data/tomato/unripe/u (345).jpg,0.5587485624349274,0.5882237349636766,0.3172989440126514,0.20610834071515913,0.20029106278519593,0.2555358828836515,0.596078431372549,0.5333333333333333,0.1568627450980392,0.5128486742435933
data/tomato/unripe/u (338).jpg,0.5587646447361037,0.5202810382130553,0.19983716670059026,0.15413449777455862,0.18559528990966298,0.15485636929726312,0.40784313725490196,0.2823529411764706,0.03137254901960784,0.48216731160422766
data/tomato/unripe/u (274).jpg,0.5013407780985861,0.558661282446252,0.32979254669102465,0.12086178532220786,0.11806587762215437,0.16307143863880136,0.47058823529411764,0.596078431372549,0.34509803921568627,0.5270374239854572
data/tomato/unripe/u (481).jpg,0.5783389830792414,0.5333710262267152,0.35973192814226806,0.11706160028216143,0.12960567269491696,0.16893874493561628,0.596078431372549,0.5333333333333333,0.34509803921568627,0.47977488912311833
data/tomato/unripe/u (545).jpg,0.4493513890668831,0.48600513125921907,0.12961597642602685,0.043533122800941425,0.0495169979954399,0.04496907456702728,0.47058823529411764,0.47058823529411764,0.09411764705882353,0.519592905063487
data/tomato/unripe/u (300).jpg,0.7048031635226606,0.74724552899463,0.5319308226515862,0.17289601491449477,0.16376706522219964,0.191652807212411,0.8470588235294118,0.8470588235294118,0.596078431372549,0.5146142951204351
data/tomato/unripe/u (104).jpg,0.6077851739610791,0.6219118003047261,0.6053788596475799,0.07448873650513821,0.06668800771475757,0.14307728739633785,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.5057435348513446
data/tomato/unripe/u (191).jpg,0.8353011536538234,0.806474131367272,0.3834952033699122,0.10972928199505448,0.12525222561610358,0.1665342818374413,0.9098039215686274,0.9098039215686274,0.2823529411764706,0.49122047792090595
data/tomato/unripe/u (870).jpg,0.399028528494571,0.4427589857763773,0.1460646525259683,0.06180105787861467,0.06469421526896761,0.06053040895272705,0.40784313725490196,0.47058823529411764,0.09411764705882353,0.5259741351541718
data/tomato/unripe/u (1152).jpg,0.6399481010739124,0.7099835072650958,0.5244332873480034,0.10455624444096077,0.09104372142991696,0.11144053949011473,0.5333333333333333,0.7843137254901961,0.596078431372549,0.5259399638761804
data/tomato/unripe/u (275).jpg,0.27739758212653254,0.34112755358882413,0.09823471615994854,0.08295939149323965,0.09028136374129056,0.1077852820199505,0.2823529411764706,0.34509803921568627,0.03137254901960784,0.5515167975792856
data/tomato/unripe/u (739).jpg,0.8354053535635281,0.8307860475985858,0.5763831407226482,0.10675835465791815,0.10167981837753198,0.1346405115554127,0.8470588235294118,0.8470588235294118,0.596078431372549,0.4986135136729349
data/tomato/unripe/u (214).jpg,0.2559198364295951,0.2056293079836061,0.04840655387277727,0.05509933766814634,0.06458683352272239,0.06716885076294651,0.2823529411764706,0.2196078431372549,0.03137254901960784,0.44551888992481214
data/tomato/unripe/u (1158).jpg,0.632784776091649,0.6827359009732306,0.5061326337532321,0.10884050126559545,0.09580953985869775,0.11411523883465371,0.6588235294117647,0.7843137254901961,0.5333333333333333,0.5189849113672637
data/tomato/unripe/u (876).jpg,0.2264955911879041,0.2603758065232159,0.021989866475019243,0.06443324580693979,0.07009978691383614,0.04918039434132587,0.2196078431372549,0.2823529411764706,0.03137254901960784,0.5347927049208216
data/tomato/unripe/u (1226).jpg,0.6668552986575467,0.7100451560862715,0.5409459576047088,0.08401486909742875,0.07484049605557351,0.09472987934163851,0.6588235294117647,0.7843137254901961,0.6588235294117647,0.5156833509326056
data/tomato/unripe/u (194).jpg,0.6554102285110721,0.6353735240091166,0.35682371201289265,0.13437825124415084,0.14207782338836442,0.14839087928874176,0.7843137254901961,0.7843137254901961,0.47058823529411764,0.4922381696627448
data/tomato/unripe/u (92).jpg,0.6046241641600892,0.6212420394703227,0.5969220820884208,0.08856623079151932,0.08239786083204972,0.1626941069575026,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.5067776000781417
data/tomato/unripe/u (246).jpg,0.527054032343853,0.5157036132407596,0.40186671960424136,0.1556156190515904,0.159961657940196,0.19399780255778598,0.5333333333333333,0.5333333333333333,0.34509803921568627,0.4945570247002224
data/tomato/unripe/u (1025).jpg,0.222998695825889,0.22379091668279086,0.0342149282285429,0.09043024344071027,0.08958895274201727,0.10622078814823865,0.2196078431372549,0.2196078431372549,0.03137254901960784,0.5008854492851352
data/tomato/unripe/u (1259).jpg,0.5478018761009465,0.591826170427161,0.364993353486467,0.11463859889901291,0.09493070125926127,0.09017973683910532,0.6588235294117647,0.6588235294117647,0.34509803921568627,0.519314747399749
data/tomato/unripe/u (517).jpg,0.42379678002176135,0.4894011771909413,0.21963263668490166,0.13525816789943731,0.13128973341893874,0.13865065587512995,0.34509803921568627,0.40784313725490196,0.1568627450980392,0.5359195532643931
data/tomato/unripe/u (1397).jpg,0.6600953713964547,0.6914933840595916,0.5327016004402529,0.09732790422137122,0.08731829004208248,0.10731513493655553,0.7215686274509804,0.7215686274509804,0.6588235294117647,0.5116148456054787
data/tomato/unripe/u (147).jpg,0.5633911542317811,0.4746295835605377,0.21000972476649252,0.1616611009610376,0.1696263832483603,0.1315379024539584,0.47058823529411764,0.40784313725490196,0.1568627450980392,0.45724435845629546
data/tomato/unripe/u (479).jpg,0.4065796714687413,0.46110621103497146,0.11215595811565687,0.0461662089380313,0.05088212534903451,0.06314900311174597,0.40784313725490196,0.47058823529411764,0.09411764705882353,0.5314200552444083
data/tomato/unripe/u (1327).jpg,0.24236731473314688,0.31977243543835576,0.0912241730388597,0.033481189189780415,0.03938654879026666,0.029167075983802672,0.2196078431372549,0.34509803921568627,0.09411764705882353,0.5688476335166893
data/tomato/unripe/u (643).jpg,0.4070460582028531,0.4613777673912916,0.15403360028278046,0.055918355173710396,0.06319573255566588,0.06383448547564571,0.40784313725490196,0.47058823529411764,0.1568627450980392,0.531281181506567
data/tomato/unripe/u (1373).jpg,0.349151281684018,0.3586663081653696,0.15338545004058268,0.049283860597932085,0.06755260677986633,0.08947127100403977,0.34509803921568627,0.34509803921568627,0.09411764705882353,0.5067206672852262
data/tomato/unripe/u (1255).jpg,0.7049752106404525,0.7653456563966097,0.5808330799533278,0.15767233132100786,0.15056576385251078,0.15252069978668406,0.7843137254901961,0.8470588235294118,0.596078431372549,0.5205293300431597
data/tomato/unripe/u (1408).jpg,0.5999021660011777,0.6604506897380679,0.5161269463144308,0.11097831265156236,0.11003349701349656,0.11336746415140829,0.6588235294117647,0.7215686274509804,0.596078431372549,0.5240200493937383
data/tomato/unripe/u (1281).jpg,0.5104911048959718,0.5543550787823353,0.2907701830785713,0.136359827850038,0.12753665363745068,0.11165108171081357,0.596078431372549,0.6588235294117647,0.1568627450980392,0.520595900782142
data/tomato/unripe/u (1163).jpg,0.6644059306836066,0.7097891794592158,0.5385064735450333,0.09025732879398836,0.0759534042392816,0.09750336195461358,0.7215686274509804,0.7843137254901961,0.6588235294117647,0.5165122897818757
data/tomato/unripe/u (962).jpg,0.8749108563071518,0.8397981671202378,0.6322600910157732,0.10580229017170502,0.10902305767384303,0.14510661424187762,0.9725490196078431,0.8470588235294118,0.596078431372549,0.48976104160261213
data/tomato/unripe/u (112).jpg,0.6020256998523276,0.6082942793076904,0.5801281390851013,0.08655937788787736,0.07806050728395139,0.15784152409286717,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.5025892220176637
data/tomato/unripe/u (1208).jpg,0.5803467578667163,0.6150478406579002,0.459506692163815,0.12500019471414786,0.12479093605132988,0.12161015707718596,0.596078431372549,0.7215686274509804,0.40784313725490196,0.5145140582891604
data/tomato/unripe/u (1064).jpg,0.5225843252846442,0.5851816671818029,0.41683465132817193,0.09313172328179688,0.08092868258516443,0.10011752409140294,0.47058823529411764,0.5333333333333333,0.34509803921568627,0.5282533882679551
data/tomato/unripe/u (499).jpg,0.6313390442254906,0.6583608282050057,0.3880521904177964,0.1975305369012377,0.19144236623952307,0.2897206883731045,0.596078431372549,0.596078431372549,0.2196078431372549,0.5104756011867284
data/tomato/unripe/u (521).jpg,0.15120864356678637,0.1813339766253804,0.07720610222815256,0.1703237480946645,0.169020931914318,0.15255756329583145,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.545293806931533
data/tomato/unripe/u (125).jpg,0.6534436646203614,0.6660898816359386,0.7282349088125147,0.1335808122677226,0.1440183772318927,0.21155634131052067,0.7215686274509804,0.7215686274509804,0.8470588235294118,0.5047915445076651
data/tomato/unripe/u (204).jpg,0.5555562256514379,0.5107671843994978,0.26370283257905663,0.16456419717764648,0.18499168960389928,0.17016181891952342,0.40784313725490196,0.34509803921568627,0.1568627450980392,0.4789979293216215
data/tomato/unripe/u (339).jpg,0.4467299739751512,0.4221297489904587,0.20023738146632056,0.1544073276475542,0.17960500878390626,0.16406393837824998,0.2823529411764706,0.2196078431372549,0.03137254901960784,0.48584282593605843
data/tomato/unripe/u (387).jpg,0.5427037866280692,0.37769518846027883,0.18864522527367134,0.21928434978835398,0.22283664394199754,0.15824660647334526,0.34509803921568627,0.2196078431372549,0.09411764705882353,0.41035984211540677
data/tomato/unripe/u (67).jpg,0.6689451601906088,0.6515752697764141,0.5158893973241396,0.11554119965068303,0.1217048058152214,0.1427870805681639,0.596078431372549,0.596078431372549,0.596078431372549,0.4934227154440695
data/tomato/unripe/u (1014).jpg,0.5339290485727376,0.5404643261892736,0.2723040158008609,0.17065019167455958,0.16837141249602183,0.26348950503054097,0.47058823529411764,0.47058823529411764,0.1568627450980392,0.5030409120570756
data/tomato/unripe/u (558).jpg,0.5689273188877414,0.5713038139344764,0.2892152255835907,0.21360926900413507,0.1992244366680626,0.21307532639426224,0.7843137254901961,0.7215686274509804,0.03137254901960784,0.5010416716817371
data/tomato/unripe/u (682).jpg,0.8269944775723096,0.8226775523742753,0.5742028162454695,0.12491208409508914,0.12132892213915251,0.1492014297129994,0.8470588235294118,0.8470588235294118,0.596078431372549,0.49869127847771927
data/tomato/unripe/u (445).jpg,0.6075033986425533,0.6209696454941497,0.4530370839437488,0.16133552239169713,0.15608336813055768,0.1731919102123964,0.6588235294117647,0.7215686274509804,0.5333333333333333,0.5054804767409877
data/tomato/unripe/u (1055).jpg,0.6995757455444906,0.7322338735143765,0.568264426536132,0.07375425465146564,0.06901604378585745,0.09480135028339046,0.7843137254901961,0.7843137254901961,0.6588235294117647,0.5114041366697474
data/tomato/unripe/u (1084).jpg,0.4890230755893284,0.5232951294918412,0.37076488932110074,0.10848766897933386,0.11454711478522026,0.12089720635748565,0.596078431372549,0.6588235294117647,0.2823529411764706,0.5169269997696848
data/tomato/unripe/u (1384).jpg,0.3023857926271025,0.3222090715905312,0.15779535104229225,0.05333070589685494,0.04671528075763551,0.04084373859610935,0.34509803921568627,0.34509803921568627,0.1568627450980392,0.5158680837474467
data/tomato/unripe/u (96).jpg,0.6164428127609709,0.6215375517544367,0.5941488902793378,0.08368724473519405,0.07511628432933523,0.1497985966766741,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.5020572761187968
data/tomato/unripe/u (646).jpg,0.831948496430483,0.8213601438695859,0.4611506048871768,0.14128104376669884,0.11706665335970198,0.18547007513090796,0.9725490196078431,0.8470588235294118,0.5333333333333333,0.49679752893747864
data/tomato/unripe/u (225).jpg,0.8418759669274177,0.8534106623981559,0.7875388969719205,0.1790826056927251,0.1768476202084924,0.22063446071134915,0.9725490196078431,0.9725490196078431,0.9725490196078431,0.5034016928075287
data/tomato/unripe/u (613).jpg,0.6675021087079798,0.5995274148789765,0.31727465303691643,0.12964368313733982,0.12515401476190383,0.130267039141642,0.7215686274509804,0.6588235294117647,0.2823529411764706,0.4731751948498587
data/tomato/unripe/u (912).jpg,0.3246716739581475,0.35609129721349003,0.14691718201228118,0.09553021242530105,0.08786448375163929,0.16585768607722354,0.2823529411764706,0.34509803921568627,0.03137254901960784,0.5230760032741371
data/tomato/unripe/u (495).jpg,0.49251930085546114,0.5503184211870916,0.13615845757329803,0.05157301915081917,0.053182956953884176,0.09475349699476271,0.47058823529411764,0.5333333333333333,0.09411764705882353,0.5277119170538779
data/tomato/unripe/u (371).jpg,0.5440414655331994,0.5146483797500375,0.33294367257775,0.14619292155634278,0.1611637277453478,0.1341858935590192,0.47058823529411764,0.40784313725490196,0.2823529411764706,0.48611771986405633
data/tomato/unripe/u (1004).jpg,0.39668352795430617,0.46101440789909026,0.10748270943218588,0.12438448993352555,0.11613735605046456,0.1954904125069862,0.34509803921568627,0.40784313725490196,0.03137254901960784,0.5375014339272655
data/tomato/unripe/u (40).jpg,0.6539140719297672,0.6546654169378461,0.7447418832542201,0.07004786346273,0.07945466311219421,0.18614048944027559,0.6588235294117647,0.7215686274509804,0.8470588235294118,0.5002867018935642
data/tomato/unripe/u (737).jpg,0.888809482526831,0.8874696258100832,0.7259987988531309,0.11238609170519909,0.10903934231151889,0.13287215093023577,0.9725490196078431,0.9725490196078431,0.7215686274509804,0.4996225660833405
data/tomato/unripe/u (957).jpg,0.38976160501365736,0.3795289058423147,0.2262573721017306,0.07375080137085982,0.0816010743983252,0.0799971295522953,0.34509803921568627,0.34509803921568627,0.2196078431372549,0.4933486207588877
data/tomato/unripe/u (1202).jpg,0.4998414385618402,0.5454555353689171,0.38726449270810037,0.13101254363444875,0.12836484164747075,0.13756714992003702,0.596078431372549,0.47058823529411764,0.47058823529411764,0.5218182269288979
data/tomato/unripe/u (2).jpg,0.6652909598202132,0.6743722667417174,0.723999902836097,0.14469337130657148,0.15567225038308424,0.22483681650660503,0.7215686274509804,0.7843137254901961,0.8470588235294118,0.5033890234364202
data/tomato/unripe/u (514).jpg,0.5556277583868782,0.5835310534996176,0.3953857197541753,0.06868344885770619,0.06883462534996704,0.08668586118700465,0.596078431372549,0.596078431372549,0.34509803921568627,0.5122468747675236
data/tomato/unripe/u (277).jpg,0.6722091972335091,0.7164162602116331,0.5340937246358238,0.09777257531773013,0.09900217238626327,0.13114088323483125,0.6588235294117647,0.7215686274509804,0.5333333333333333,0.5159171902353986
data/tomato/unripe/u (889).jpg,0.44525928103737544,0.4929930586442788,0.19535187991211692,0.054274411303673886,0.055566632689308115,0.06875184794532595,0.40784313725490196,0.47058823529411764,0.1568627450980392,0.5254370411423736
data/tomato/unripe/u (1348).jpg,0.18894174270160882,0.2445394305357668,0.09956334877066722,0.05369169426818385,0.04841080453914186,0.05109916377633367,0.1568627450980392,0.2196078431372549,0.09411764705882353,0.5641279979508098
data/tomato/unripe/u (1395).jpg,0.5576191158252356,0.6251274229201271,0.4809085495020769,0.12505687532595675,0.1215596589831305,0.12650230546356891,0.6588235294117647,0.7215686274509804,0.40784313725490196,0.5285383418199721
data/tomato/unripe/u (475).jpg,0.4095977833228212,0.46176608795511026,0.11946971962350662,0.04693748842164596,0.050144345103722635,0.07253707896487802,0.40784313725490196,0.47058823529411764,0.09411764705882353,0.5299342481845642
data/tomato/unripe/u (1402).jpg,0.5144902371218042,0.5419872866058723,0.384222257402256,0.0772519594662019,0.07062411023514999,0.09026621553560474,0.596078431372549,0.596078431372549,0.47058823529411764,0.5130130659859753
data/tomato/unripe/u (456).jpg,0.6616446330764353,0.651919364011998,0.36740419094717214,0.1758991407949485,0.16401208631578232,0.2066550042971947,0.7843137254901961,0.7215686274509804,0.47058823529411764,0.49629775873824444
data/tomato/unripe/u (665).jpg,0.7581804886506698,0.7867111610332543,0.5737803207916513,0.18774684949166492,0.18111969221708993,0.23815904081937367,0.9098039215686274,0.9725490196078431,0.8470588235294118,0.5092335452526172
data/tomato/unripe/u (1095).jpg,0.568834343084066,0.6165563940130283,0.4481669945948391,0.10720480807416222,0.10792365060167194,0.11375055453491029,0.5333333333333333,0.596078431372549,0.34509803921568627,0.5201288103483099
data/tomato/unripe/u (403).jpg,0.4088869791156242,0.4592617721188181,0.12604419784915974,0.05377949396413508,0.0538725537794758,0.0707862121323275,0.40784313725490196,0.47058823529411764,0.09411764705882353,0.5290121565614493
data/tomato/unripe/u (984).jpg,0.8849289572721737,0.9141231921022499,0.6242961689780786,0.11324935242950136,0.09800075215325227,0.16428144816896836,0.9725490196078431,0.9725490196078431,0.5333333333333333,0.5081134998263469
data/tomato/unripe/u (1216).jpg,0.5600902619153518,0.626905689867899,0.46013339933777775,0.09317027664943915,0.09214786642999356,0.09992096009805357,0.596078431372549,0.7215686274509804,0.47058823529411764,0.5281443131981807
data/tomato/unripe/u (177).jpg,0.9215548904853923,0.911085647467582,0.7225551761137622,0.08250930285441926,0.09314045467426126,0.12801346828642557,0.9725490196078431,0.9725490196078431,0.6588235294117647,0.4971434012596088
data/tomato/unripe/u (1293).jpg,0.3357744926327146,0.40908700273650406,0.21543096797863065,0.08360252318697756,0.09122729124475557,0.06081583536180212,0.2823529411764706,0.34509803921568627,0.2196078431372549,0.5492114387283319
data/tomato/unripe/u (476).jpg,0.4127675043702816,0.4613052295120278,0.13548383854374763,0.053249879648333345,0.05394478027083478,0.09885072870624598,0.40784313725490196,0.47058823529411764,0.09411764705882353,0.5277646628998701
